OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.445098,0.009804,0.203881,0.445098,0.446494,0.460784,0.633333,0.453112,0.445098,0.362745,0.421569,0.421035,0.460784,0.417647,0.390196
0.429412,0.005882,0.190282,0.42549,0.432664,0.445098,0.613725,0.431955,0.421569,0.362745,0.394118,0.3936,0.433333,0.390196,0.37451
0.405882,0.005882,0.177494,0.405882,0.409238,0.421569,0.594118,0.408489,0.401961,0.362745,0.370588,0.370055,0.409804,0.366667,0.358824
0.37451,0.005882,0.16571,0.37451,0.380309,0.390196,0.57451,0.386605,0.37451,0.362745,0.35098,0.350447,0.390196,0.347059,0.347059
0.366667,0.005882,0.154448,0.366667,0.366534,0.378431,0.558824,0.365719,0.362745,0.362745,0.327451,0.326918,0.366667,0.323529,0.327451
0.347059,0.005882,0.143718,0.347059,0.346953,0.358824,0.539216,0.346106,0.343137,0.362745,0.307843,0.30731,0.347059,0.303922,0.315686
0.284314,0.068627,0.265545,0.543137,0.56428,0.582353,0.472549,0.567103,0.252941,0.468627,0.539216,0.538682,0.57451,0.535294,0.484314
0.323529,0.005882,0.132962,0.323529,0.324655,0.331373,0.523529,0.323723,0.323529,0.362745,0.292157,0.291624,0.331373,0.288235,0.3
0.786275,0.872549,0.673429,0.841176,0.788145,0.837255,0.484314,0.775546,0.778431,0.578431,0.801961,0.810855,0.598039,0.817647,0.794118
0.754902,0.84902,0.626612,0.813725,0.758378,0.817647,0.488235,0.740295,0.743137,0.598039,0.766667,0.778948,0.554902,0.786275,0.770588
0.727451,0.82549,0.584043,0.790196,0.729282,0.798039,0.523529,0.708512,0.715686,0.598039,0.747059,0.755206,0.515686,0.762745,0.747059
0.703922,0.805882,0.548488,0.770588,0.70465,0.778431,0.554902,0.678195,0.688235,0.594118,0.715686,0.73292,0.484314,0.739216,0.723529
0.680392,0.786275,0.512947,0.75098,0.681674,0.754902,0.554902,0.650304,0.660784,0.590196,0.707843,0.711213,0.456863,0.719608,0.703922
0.637255,0.739216,0.450804,0.715686,0.642858,0.735294,0.535294,0.5994,0.613725,0.57451,0.672549,0.668394,0.417647,0.676471,0.672549
0.621569,0.719608,0.427229,0.696078,0.622175,0.707843,0.535294,0.578777,0.594118,0.570588,0.652941,0.651321,0.401961,0.656863,0.656863
0.605882,0.7,0.403311,0.680392,0.607754,0.684314,0.535294,0.557185,0.578431,0.554902,0.633333,0.631653,0.394118,0.637255,0.645098
0.590196,0.684314,0.379093,0.668627,0.590889,0.684314,0.531373,0.539479,0.558824,0.543137,0.613725,0.609813,0.378431,0.613725,0.629412
0.57451,0.664706,0.358481,0.652941,0.576083,0.656863,0.519608,0.520973,0.543137,0.535294,0.601961,0.598491,0.37451,0.601961,0.617647
0.562745,0.645098,0.339418,0.641176,0.563656,0.633333,0.523529,0.504396,0.527451,0.531373,0.582353,0.579541,0.366667,0.582353,0.605882
0.55098,0.629412,0.321026,0.62549,0.551657,0.629412,0.511765,0.489025,0.515686,0.523529,0.562745,0.574821,0.362745,0.578431,0.594118
0.539216,0.613725,0.305166,0.613725,0.540277,0.601961,0.507843,0.474326,0.503922,0.515686,0.55098,0.549231,0.358824,0.55098,0.582353
0.527451,0.594118,0.289431,0.601961,0.529302,0.598039,0.503922,0.46174,0.492157,0.511765,0.543137,0.541327,0.358824,0.543137,0.57451
0.656863,0.762745,0.482064,0.731373,0.662159,0.731373,0.547059,0.623714,0.637255,0.582353,0.680392,0.688571,0.441176,0.696078,0.688235
0.519608,0.578431,0.276767,0.590196,0.520965,0.617647,0.503922,0.449425,0.480392,0.5,0.531373,0.52953,0.358824,0.531373,0.566667
0.786275,0.892157,0.681934,0.841176,0.788175,0.852941,0.445098,0.776433,0.778431,0.547059,0.880392,0.8687,0.590196,0.892157,0.747059
0.754902,0.872549,0.637808,0.813725,0.755932,0.75098,0.44902,0.740353,0.743137,0.503922,0.856863,0.845401,0.531373,0.868627,0.711765
0.723529,0.852941,0.598327,0.790196,0.724007,0.723529,0.445098,0.706683,0.711765,0.496078,0.837255,0.828539,0.488235,0.852941,0.684314
0.696078,0.833333,0.563186,0.766667,0.696694,0.707843,0.527451,0.675625,0.684314,0.515686,0.821569,0.807589,0.44902,0.829412,0.656863
0.672549,0.813725,0.528828,0.743137,0.673776,0.688235,0.617647,0.646583,0.656863,0.503922,0.801961,0.796579,0.413725,0.821569,0.633333
0.62549,0.778431,0.473023,0.7,0.625198,0.645098,0.598039,0.592426,0.605882,0.621569,0.766667,0.768261,0.358824,0.790196,0.598039
0.605882,0.754902,0.449223,0.676471,0.605024,0.617647,0.586275,0.568578,0.582353,0.613725,0.754902,0.748477,0.335294,0.770588,0.582353
0.586275,0.739216,0.426677,0.660784,0.5863,0.586275,0.570588,0.546203,0.562745,0.605882,0.739216,0.735117,0.319608,0.754902,0.57451
0.566667,0.723529,0.40684,0.641176,0.568482,0.652941,0.558824,0.525454,0.543137,0.598039,0.723529,0.720953,0.3,0.739216,0.562745
0.55098,0.703922,0.389878,0.621569,0.551871,0.609804,0.547059,0.505369,0.527451,0.586275,0.715686,0.711129,0.284314,0.731373,0.554902
0.535294,0.684314,0.371899,0.605882,0.536496,0.566667,0.535294,0.486693,0.507843,0.578431,0.703922,0.697841,0.276471,0.715686,0.547059
0.523529,0.668627,0.356036,0.590196,0.522542,0.519608,0.523529,0.469631,0.492157,0.566667,0.688235,0.683774,0.268627,0.7,0.543137
0.507843,0.652941,0.342685,0.57451,0.508815,0.566667,0.511765,0.453422,0.480392,0.554902,0.668627,0.676561,0.256863,0.692157,0.539216
0.496078,0.633333,0.328781,0.558824,0.496285,0.503922,0.5,0.438051,0.464706,0.547059,0.660784,0.667007,0.229412,0.684314,0.535294
0.645098,0.794118,0.500236,0.719608,0.646978,0.672549,0.609804,0.618694,0.629412,0.62549,0.786275,0.778625,0.386275,0.801961,0.613725
0.484314,0.617647,0.31675,0.543137,0.48423,0.452941,0.488235,0.423247,0.452941,0.535294,0.645098,0.648902,0.217647,0.664706,0.531373
0.739216,0.813725,0.625961,0.782353,0.740623,0.723529,0.394118,0.729491,0.731373,0.503922,0.813725,0.75088,0.594118,0.821569,0.731373
0.7,0.782353,0.572288,0.747059,0.701805,0.7,0.409804,0.686925,0.692157,0.456863,0.782353,0.715875,0.543137,0.794118,0.7
0.664706,0.75098,0.527743,0.711765,0.667524,0.676471,0.531373,0.648176,0.656863,0.5,0.754902,0.751234,0.503922,0.766667,0.668627
0.633333,0.719608,0.486087,0.680392,0.635193,0.641176,0.539216,0.613761,0.621569,0.523529,0.727451,0.72533,0.468627,0.739216,0.645098
0.605882,0.692157,0.450244,0.652941,0.607252,0.594118,0.531373,0.580408,0.590196,0.511765,0.703922,0.705332,0.437255,0.719608,0.62549
0.554902,0.633333,0.38777,0.598039,0.55486,0.570588,0.523529,0.52087,0.535294,0.531373,0.656863,0.658919,0.398039,0.672549,0.590196
0.531373,0.605882,0.362761,0.57451,0.531769,0.511765,0.515686,0.49469,0.511765,0.527451,0.637255,0.639946,0.378431,0.652941,0.57451
0.507843,0.578431,0.339538,0.55098,0.511173,0.507843,0.5,0.470782,0.488235,0.515686,0.613725,0.615219,0.370588,0.62549,0.562745
0.488235,0.554902,0.316571,0.527451,0.491577,0.5,0.484314,0.44811,0.468627,0.507843,0.590196,0.599291,0.362745,0.609804,0.55098
0.472549,0.531373,0.297338,0.507843,0.472983,0.484314,0.472549,0.427353,0.44902,0.492157,0.578431,0.58534,0.35098,0.598039,0.539216
0.452941,0.503922,0.280451,0.488235,0.454764,0.468627,0.460784,0.407933,0.429412,0.480392,0.558824,0.566617,0.35098,0.578431,0.527451
0.437255,0.484314,0.264289,0.472549,0.438887,0.44902,0.445098,0.390442,0.413725,0.468627,0.543137,0.54793,0.347059,0.558824,0.515686
0.42549,0.460784,0.249213,0.452941,0.425813,0.421569,0.437255,0.373147,0.398039,0.456863,0.535294,0.533998,0.35098,0.543137,0.503922
0.409804,0.441176,0.23482,0.437255,0.411622,0.386275,0.42549,0.357389,0.386275,0.44902,0.511765,0.519452,0.354902,0.527451,0.492157
0.578431,0.660784,0.418008,0.62549,0.579703,0.554902,0.519608,0.54936,0.562745,0.507843,0.676471,0.67875,0.417647,0.692157,0.605882
0.398039,0.421569,0.222524,0.421569,0.398715,0.358824,0.417647,0.343332,0.370588,0.437255,0.5,0.502438,0.362745,0.511765,0.480392
0.652941,0.915686,0.515329,0.821569,0.656905,0.864706,0.590196,0.559678,0.601961,0.7,0.77451,0.788609,0.303922,0.794118,0.645098
0.637255,0.903922,0.492909,0.801961,0.637788,0.84902,0.590196,0.547215,0.586275,0.676471,0.747059,0.753102,0.245098,0.758824,0.637255
0.621569,0.888235,0.470438,0.794118,0.622072,0.837255,0.582353,0.531678,0.570588,0.676471,0.711765,0.737315,0.209804,0.743137,0.629412
0.605882,0.876471,0.450778,0.801961,0.60674,0.856863,0.578431,0.516188,0.558824,0.660784,0.692157,0.710675,0.198039,0.715686,0.621569
0.590196,0.860784,0.433824,0.790196,0.591162,0.845098,0.570588,0.501776,0.543137,0.645098,0.664706,0.660449,0.190196,0.664706,0.613725
0.562745,0.833333,0.403089,0.766667,0.567162,0.813725,0.554902,0.469819,0.515686,0.609804,0.613725,0.62857,0.158824,0.633333,0.601961
0.554902,0.821569,0.387959,0.743137,0.556025,0.794118,0.55098,0.460938,0.503922,0.605882,0.598039,0.627536,0.178431,0.633333,0.590196
0.543137,0.801961,0.371799,0.739216,0.544729,0.778431,0.543137,0.449107,0.496078,0.590196,0.57451,0.618689,0.186275,0.62549,0.582353
0.535294,0.798039,0.359586,0.727451,0.537009,0.790196,0.539216,0.441423,0.480392,0.566667,0.558824,0.595226,0.17451,0.601961,0.57451
0.523529,0.786275,0.348149,0.715686,0.52869,0.758824,0.531373,0.430199,0.476471,0.562745,0.535294,0.583019,0.178431,0.590196,0.562745
0.519608,0.762745,0.336747,0.7,0.521946,0.739216,0.523529,0.417964,0.460784,0.547059,0.523529,0.57078,0.186275,0.578431,0.55098
0.507843,0.754902,0.324895,0.684314,0.513651,0.75098,0.519608,0.407097,0.452941,0.531373,0.515686,0.55871,0.182353,0.566667,0.539216
0.507843,0.743137,0.31526,0.676471,0.509424,0.723529,0.507843,0.399347,0.452941,0.523529,0.496078,0.539342,0.178431,0.547059,0.531373
0.5,0.731373,0.304794,0.660784,0.509263,0.7,0.503922,0.394937,0.445098,0.515686,0.484314,0.527626,0.178431,0.535294,0.519608
0.578431,0.84902,0.41887,0.778431,0.578935,0.829412,0.562745,0.485821,0.531373,0.62549,0.641176,0.655527,0.162745,0.660784,0.609804
0.503922,0.719608,0.293758,0.652941,0.504136,0.707843,0.496078,0.386954,0.445098,0.507843,0.476471,0.611802,0.182353,0.641176,0.507843
0.860784,0.711765,0.976471,0.860784,0.859948,0.860784,0.531373,0.863499,0.860784,0.75098,0.735294,0.735294,0.864706,0.727451,0.852941
0.837255,0.664706,0.972549,0.837255,0.835976,0.833333,0.468627,0.837136,0.837255,0.711765,0.684314,0.699999,0.841176,0.684314,0.829412
0.813725,0.617647,0.968627,0.813725,0.809815,0.805882,0.492157,0.812835,0.813725,0.676471,0.656863,0.656862,0.817647,0.637255,0.801961
0.790196,0.570588,0.964706,0.790196,0.785962,0.794118,0.496078,0.789232,0.790196,0.645098,0.617647,0.617646,0.794118,0.601961,0.778431
0.766667,0.531373,0.960784,0.766667,0.764933,0.766667,0.456863,0.76633,0.766667,0.609804,0.582353,0.582352,0.766667,0.566667,0.758824
0.723529,0.452941,0.952941,0.723529,0.725622,0.723529,0.382353,0.72476,0.723529,0.554902,0.515686,0.515685,0.731373,0.5,0.711765
0.707843,0.860784,0.94902,0.703922,0.702598,0.703922,0.37451,0.706267,0.703922,0.531373,0.484314,0.484313,0.707843,0.468627,0.692157
0.684314,0.82549,0.945098,0.684314,0.682457,0.684314,0.347059,0.683803,0.684314,0.503922,0.456863,0.456862,0.688235,0.441176,0.676471
0.664706,0.813725,0.941176,0.664706,0.662813,0.668627,0.386275,0.664132,0.664706,0.484314,0.429412,0.429411,0.668627,0.413725,0.656863
0.64902,0.801961,0.937255,0.645098,0.643858,0.633333,0.362745,0.64779,0.645098,0.464706,0.405882,0.405881,0.64902,0.386275,0.637255
0.62549,0.790196,0.933333,0.62549,0.628362,0.62549,0.354902,0.626817,0.62549,0.445098,0.382353,0.382352,0.633333,0.362745,0.617647
0.613725,0.766667,0.929412,0.601961,0.607634,0.617647,0.343137,0.608812,0.609804,0.433333,0.358824,0.358823,0.613725,0.339216,0.605882
0.590196,0.743137,0.92549,0.590196,0.593567,0.586275,0.319608,0.591733,0.590196,0.417647,0.339216,0.339215,0.598039,0.319608,0.586275
0.578431,0.731373,0.921569,0.578431,0.576769,0.578431,0.3,0.577761,0.578431,0.401961,0.319608,0.319607,0.578431,0.3,0.570588
0.747059,0.492157,0.956863,0.747059,0.742649,0.747059,0.417647,0.746147,0.747059,0.582353,0.547059,0.547058,0.75098,0.531373,0.735294
0.562745,0.719608,0.917647,0.558824,0.557502,0.558824,0.284314,0.558478,0.562745,0.398039,0.3,0.299999,0.562745,0.280392,0.554902
0.786275,0.896078,0.670247,0.841176,0.786834,0.798039,0.44902,0.776411,0.778431,0.535294,0.876471,0.86449,0.586275,0.884314,0.747059
0.754902,0.876471,0.623157,0.813725,0.756761,0.794118,0.441176,0.740386,0.743137,0.5,0.852941,0.847479,0.531373,0.868627,0.711765
0.723529,0.856863,0.582791,0.790196,0.724407,0.758824,0.558824,0.706721,0.711765,0.554902,0.837255,0.827887,0.484314,0.84902,0.680392
0.696078,0.837255,0.544701,0.766667,0.697218,0.735294,0.539216,0.675721,0.684314,0.535294,0.809804,0.80817,0.44902,0.829412,0.656863
0.672549,0.817647,0.512986,0.743137,0.672173,0.707843,0.523529,0.646777,0.656863,0.519608,0.798039,0.795234,0.409804,0.817647,0.633333
0.62549,0.782353,0.457713,0.7,0.62626,0.645098,0.598039,0.592794,0.605882,0.629412,0.762745,0.768935,0.358824,0.790196,0.598039
0.605882,0.762745,0.434974,0.680392,0.606227,0.605882,0.586275,0.56903,0.586275,0.617647,0.75098,0.747845,0.335294,0.766667,0.586275
0.586275,0.743137,0.418224,0.660784,0.588149,0.668627,0.57451,0.547341,0.562745,0.609804,0.727451,0.737014,0.319608,0.754902,0.578431
0.570588,0.727451,0.398915,0.641176,0.570566,0.621569,0.562745,0.526123,0.547059,0.598039,0.715686,0.722034,0.3,0.739216,0.566667
0.554902,0.711765,0.383289,0.62549,0.554156,0.57451,0.55098,0.506104,0.527451,0.590196,0.703922,0.713861,0.284314,0.731373,0.558824
0.539216,0.692157,0.367675,0.605882,0.538964,0.527451,0.535294,0.487548,0.511765,0.578431,0.688235,0.699571,0.276471,0.715686,0.554902
0.523529,0.672549,0.352268,0.590196,0.525147,0.566667,0.527451,0.470584,0.496078,0.566667,0.676471,0.684657,0.268627,0.7,0.55098
0.511765,0.656863,0.339687,0.57451,0.511547,0.511765,0.515686,0.454449,0.480392,0.558824,0.668627,0.675874,0.256863,0.692157,0.547059
0.5,0.641176,0.327553,0.558824,0.499176,0.547059,0.503922,0.439171,0.468627,0.547059,0.660784,0.666343,0.22549,0.684314,0.543137
0.64902,0.798039,0.482071,0.719608,0.648366,0.680392,0.609804,0.618993,0.629412,0.629412,0.778431,0.777156,0.386275,0.798039,0.613725
0.488235,0.62549,0.31582,0.547059,0.487262,0.484314,0.496078,0.42449,0.452941,0.543137,0.645098,0.652871,0.229412,0.668627,0.543137
0.692157,0.978431,0.55467,0.829412,0.692443,0.429412,0.660784,0.647345,0.664706,0.7,0.947059,0.933799,0.688235,0.947059,0.715686
0.660784,0.97451,0.506301,0.801961,0.666507,0.421569,0.641176,0.601333,0.62549,0.770588,0.943137,0.877525,0.641176,0.943137,0.684314
0.64902,0.970588,0.470879,0.794118,0.654235,0.366667,0.641176,0.564428,0.586275,0.735294,0.935294,0.862225,0.594118,0.935294,0.645098
0.629412,0.966667,0.446674,0.77451,0.63074,0.335294,0.629412,0.529564,0.578431,0.707843,0.927451,0.845646,0.55098,0.927451,0.656863
0.609804,0.958824,0.41742,0.743137,0.60975,0.264706,0.629412,0.498214,0.55098,0.727451,0.915686,0.832178,0.511765,0.915686,0.676471
0.570588,0.954902,0.374606,0.711765,0.583081,0.903922,0.62549,0.468375,0.527451,0.731373,0.9,0.804808,0.441176,0.9,0.656863
0.566667,0.947059,0.359871,0.692157,0.569616,0.896078,0.601961,0.447251,0.507843,0.711765,0.892157,0.795227,0.409804,0.892157,0.652941
0.55098,0.943137,0.346907,0.672549,0.557845,0.943137,0.641176,0.455866,0.5,0.707843,0.880392,0.850214,0.382353,0.880392,0.637255
0.554902,0.939216,0.333199,0.64902,0.554321,0.880392,0.621569,0.43959,0.492157,0.707843,0.876471,0.770866,0.354902,0.876471,0.692157
0.543137,0.935294,0.319803,0.64902,0.544329,0.872549,0.601961,0.42364,0.484314,0.696078,0.868627,0.758561,0.327451,0.868627,0.672549
0.535294,0.931373,0.313877,0.637255,0.536116,0.864706,0.582353,0.410644,0.472549,0.688235,0.856863,0.822404,0.303922,0.856863,0.735294
0.523529,0.927451,0.312746,0.621569,0.528154,0.911765,0.566667,0.397799,0.456863,0.7,0.84902,0.8132,0.284314,0.84902,0.77451
0.519608,0.923529,0.3042,0.62549,0.521511,0.919608,0.55098,0.396707,0.452941,0.684314,0.841176,0.806537,0.264706,0.841176,0.845098
0.523529,0.919608,0.312349,0.609804,0.525773,0.841176,0.539216,0.386995,0.456863,0.7,0.833333,0.798232,0.245098,0.833333,0.837255
0.598039,0.958824,0.395678,0.731373,0.59833,0.237255,0.598039,0.492222,0.55098,0.703922,0.907843,0.819861,0.476471,0.907843,0.676471
0.519608,0.915686,0.305776,0.598039,0.832724,0.833333,0.594118,0.377493,0.44902,0.688235,0.82549,0.789765,0.22549,0.82549,0.829412
0.845098,0.837255,0.783183,0.860784,0.84627,0.880392,0.554902,0.845433,0.841176,0.707843,0.727451,0.727451,0.790196,0.727451,0.84902
0.813725,0.805882,0.744664,0.837255,0.818942,0.856863,0.492157,0.821692,0.813725,0.676471,0.676471,0.688129,0.637255,0.676471,0.821569
0.790196,0.782353,0.70972,0.809804,0.794782,0.837255,0.437255,0.791223,0.786275,0.637255,0.637255,0.656655,0.590196,0.637255,0.798039
0.762745,0.754902,0.677982,0.786275,0.772022,0.82549,0.390196,0.767891,0.762745,0.617647,0.590196,0.629065,0.660784,0.590196,0.77451
0.743137,0.727451,0.646389,0.766667,0.748152,0.790196,0.347059,0.743413,0.739216,0.590196,0.570588,0.589849,0.527451,0.554902,0.75098
0.7,0.672549,0.587444,0.723529,0.705712,0.770588,0.452941,0.696934,0.692157,0.547059,0.503922,0.523182,0.617647,0.488235,0.711765
0.680392,0.64902,0.560331,0.711765,0.681298,0.758824,0.437255,0.678084,0.676471,0.527451,0.472549,0.491809,0.590196,0.456863,0.692157
0.660784,0.62549,0.536642,0.692157,0.667201,0.731373,0.417647,0.657084,0.645098,0.527451,0.445098,0.464325,0.566667,0.42549,0.676471
0.633333,0.605882,0.511815,0.672549,0.650984,0.727451,0.401961,0.633111,0.633333,0.515686,0.417647,0.436882,0.539216,0.398039,0.656863
0.621569,0.578431,0.488255,0.64902,0.632044,0.692157,0.398039,0.61329,0.613725,0.492157,0.390196,0.444434,0.519608,0.37451,0.641176
0.609804,0.562745,0.465903,0.641176,0.609918,0.672549,0.378431,0.594172,0.594118,0.488235,0.539216,0.544068,0.496078,0.55098,0.621569
0.586275,0.543137,0.446989,0.617647,0.600123,0.668627,0.378431,0.583329,0.57451,0.476471,0.519608,0.521075,0.472549,0.527451,0.605882
0.578431,0.519608,0.426753,0.605882,0.579026,0.664706,0.370588,0.561956,0.562745,0.460784,0.5,0.503016,0.452941,0.507843,0.594118
0.554902,0.5,0.407127,0.590196,0.566685,0.637255,0.378431,0.552981,0.554902,0.456863,0.480392,0.487949,0.433333,0.492157,0.57451
0.719608,0.7,0.618179,0.747059,0.725068,0.782353,0.468627,0.719764,0.715686,0.566667,0.535294,0.554554,0.645098,0.519608,0.731373
0.539216,0.484314,0.3909,0.57451,0.550766,0.621569,0.354902,0.536522,0.527451,0.44902,0.460784,0.46856,0.413725,0.472549,0.566667
0.743137,0.880392,0.579057,0.829412,0.744764,0.758824,0.590196,0.721681,0.727451,0.609804,0.82549,0.842922,0.445098,0.868627,0.703922
0.711765,0.860784,0.523805,0.801961,0.712799,0.739216,0.566667,0.682466,0.692157,0.609804,0.805882,0.816446,0.386275,0.845098,0.664706
0.680392,0.837255,0.480027,0.77451,0.681912,0.723529,0.554902,0.647151,0.660784,0.586275,0.813725,0.78506,0.343137,0.82549,0.633333
0.652941,0.817647,0.441972,0.75098,0.654512,0.7,0.547059,0.615117,0.629412,0.547059,0.790196,0.764356,0.307843,0.809804,0.605882
0.629412,0.794118,0.406802,0.727451,0.630573,0.672549,0.582353,0.586637,0.605882,0.594118,0.77451,0.753692,0.280392,0.77451,0.586275
0.586275,0.75098,0.356129,0.684314,0.587785,0.684314,0.582353,0.535824,0.558824,0.598039,0.735294,0.724998,0.252941,0.75098,0.55098
0.570588,0.731373,0.332181,0.664706,0.571711,0.656863,0.562745,0.512772,0.539216,0.605882,0.711765,0.704605,0.237255,0.731373,0.547059
0.554902,0.711765,0.315203,0.645098,0.555502,0.617647,0.55098,0.493113,0.519608,0.590196,0.692157,0.692901,0.22549,0.715686,0.547059
0.539216,0.692157,0.295898,0.62549,0.538541,0.652941,0.539216,0.474309,0.503922,0.566667,0.672549,0.678796,0.213725,0.703922,0.543137
0.523529,0.672549,0.281023,0.609804,0.524692,0.609804,0.535294,0.456975,0.488235,0.562745,0.656863,0.66723,0.209804,0.692157,0.539216
0.511765,0.652941,0.269296,0.594118,0.511868,0.570588,0.523529,0.438971,0.472549,0.566667,0.652941,0.647198,0.201961,0.672549,0.535294
0.5,0.629412,0.25722,0.57451,0.501132,0.601961,0.523529,0.424275,0.460784,0.547059,0.637255,0.632226,0.198039,0.656863,0.535294
0.488235,0.617647,0.246835,0.562745,0.488309,0.558824,0.507843,0.410659,0.44902,0.539216,0.617647,0.626865,0.194118,0.64902,0.531373
0.476471,0.590196,0.242645,0.547059,0.478345,0.507843,0.5,0.396864,0.433333,0.543137,0.609804,0.613195,0.194118,0.633333,0.535294
0.609804,0.77451,0.378793,0.703922,0.610228,0.645098,0.57451,0.56009,0.582353,0.62549,0.754902,0.746041,0.268627,0.770588,0.566667
0.468627,0.57451,0.254465,0.527451,0.468883,0.523529,0.488235,0.38393,0.42549,0.531373,0.594118,0.607456,0.194118,0.629412,0.535294
0.711765,0.786275,0.657029,0.743137,0.712781,0.707843,0.433333,0.695817,0.7,0.707843,0.805882,0.80519,0.864706,0.805882,0.805882
0.668627,0.747059,0.607374,0.703922,0.669179,0.668627,0.656863,0.648546,0.656863,0.7,0.778431,0.777689,0.507843,0.778431,0.77451
0.633333,0.707843,0.563515,0.664706,0.632033,0.629412,0.613725,0.606052,0.617647,0.676471,0.743137,0.742191,0.464706,0.743137,0.743137
0.598039,0.676471,0.524329,0.633333,0.598988,0.590196,0.570588,0.567469,0.582353,0.656863,0.715686,0.715181,0.433333,0.715686,0.715686
0.566667,0.637255,0.488388,0.601961,0.567962,0.55098,0.535294,0.532169,0.547059,0.633333,0.692157,0.693846,0.554902,0.696078,0.688235
0.511765,0.566667,0.425368,0.543137,0.51307,0.476471,0.507843,0.470025,0.488235,0.590196,0.637255,0.640101,0.57451,0.641176,0.641176
0.488235,0.523529,0.398549,0.515686,0.490025,0.519608,0.492157,0.443191,0.464706,0.566667,0.613725,0.619915,0.558824,0.621569,0.621569
0.468627,0.480392,0.373939,0.492157,0.468848,0.433333,0.472549,0.418781,0.441176,0.558824,0.594118,0.596651,0.543137,0.598039,0.601961
0.445098,0.335294,0.351235,0.476471,0.448734,0.409804,0.460784,0.395557,0.421569,0.527451,0.570588,0.580285,0.64902,0.582353,0.582353
0.429412,0.307843,0.330468,0.456863,0.430956,0.366667,0.452941,0.37365,0.401961,0.515686,0.55098,0.557108,0.629412,0.558824,0.562745
0.409804,0.284314,0.311632,0.437255,0.415475,0.398039,0.437255,0.354179,0.386275,0.507843,0.531373,0.541034,0.609804,0.543137,0.547059
0.398039,0.252941,0.294031,0.417647,0.39894,0.335294,0.492157,0.336671,0.370588,0.480392,0.515686,0.525258,0.488235,0.527451,0.531373
0.382353,0.233333,0.277975,0.401961,0.385426,0.307843,0.472549,0.320317,0.354902,0.476471,0.5,0.505684,0.480392,0.507843,0.515686
0.370588,0.213725,0.264755,0.390196,0.37174,0.296078,0.468627,0.304817,0.339216,0.456863,0.480392,0.493366,0.464706,0.496078,0.503922
0.539216,0.598039,0.455421,0.570588,0.540129,0.511765,0.531373,0.500774,0.519608,0.609804,0.660784,0.663667,0.582353,0.664706,0.664706
0.358824,0.190196,0.250685,0.37451,0.359029,0.335294,0.456863,0.289981,0.323529,0.44902,0.468627,0.474485,0.456863,0.476471,0.484314
0.664706,0.829412,0.320499,0.660784,0.668408,0.617647,0.335294,0.66561,0.660784,0.472549,0.735294,0.735294,0.645098,0.735294,0.688235
0.715686,0.798039,0.618385,0.617647,0.618385,0.558824,0.315686,0.618475,0.613725,0.429412,0.7,0.696543,0.594118,0.696078,0.645098
0.680392,0.766667,0.802384,0.7,0.573304,0.507843,0.323529,0.571808,0.570588,0.390196,0.660784,0.660784,0.547059,0.660784,0.601961
0.64902,0.735294,0.773498,0.668627,0.537961,0.452941,0.311765,0.533908,0.637255,0.370588,0.62549,0.618594,0.503922,0.617647,0.566667
0.621569,0.703922,0.746566,0.637255,0.620123,0.421569,0.62549,0.494939,0.609804,0.354902,0.586275,0.582835,0.464706,0.582353,0.531373
0.566667,0.645098,0.698153,0.578431,0.566606,0.347059,0.582353,0.545036,0.554902,0.354902,0.527451,0.524422,0.398039,0.523529,0.468627
0.543137,0.617647,0.674834,0.55098,0.542881,0.335294,0.558824,0.5187,0.531373,0.354902,0.496078,0.496951,0.370588,0.496078,0.441176
0.523529,0.590196,0.651308,0.527451,0.519447,0.3,0.539216,0.49515,0.507843,0.354902,0.476471,0.462677,0.343137,0.460784,0.417647
0.5,0.562745,0.629908,0.503922,0.500118,0.276471,0.523529,0.472251,0.484314,0.354902,0.445098,0.44249,0.319608,0.441176,0.394118
0.480392,0.535294,0.609046,0.480392,0.479309,0.260784,0.503922,0.451105,0.464706,0.35098,0.421569,0.418533,0.3,0.417647,0.37451
0.460784,0.511765,0.589208,0.460784,0.459097,0.237255,0.484314,0.431288,0.445098,0.343137,0.401961,0.398905,0.276471,0.398039,0.354902
0.445098,0.488235,0.568999,0.441176,0.443881,0.217647,0.468627,0.41202,0.429412,0.335294,0.382353,0.372788,0.260784,0.370588,0.335294
0.429412,0.464706,0.550615,0.421569,0.428322,0.186275,0.456863,0.395123,0.409804,0.327451,0.358824,0.355773,0.241176,0.354902,0.319608
0.413725,0.441176,0.533812,0.401961,0.412621,0.17451,0.445098,0.377627,0.394118,0.319608,0.339216,0.336167,0.22549,0.335294,0.303922
0.594118,0.672549,0.72271,0.605882,0.592709,0.382353,0.601961,0.460586,0.582353,0.35098,0.558824,0.555357,0.433333,0.554902,0.5
0.398039,0.417647,0.518419,0.386275,0.39709,0.166667,0.429412,0.361534,0.382353,0.307843,0.323529,0.310561,0.307843,0.307843,0.288235
0.480392,0.884314,0.387848,0.629412,0.480415,0.629412,0.782353,0.282135,0.398039,0.758824,0.896078,0.898083,0.884314,0.911765,0.719608
0.476471,0.860784,0.378782,0.77451,0.477725,0.303922,0.75098,0.28172,0.394118,0.723529,0.884314,0.882733,0.864706,0.9,0.7
